Content,Label
 an x user claims ibrahim babangida urged the federal government to arrest citizens seeking a national divide.   ,0
" a facebook user, aloysious howe, claims that “the economic community of west african states has responded to a letter written by former president george weah” over the alleged witch-hunt of his supporters.",0
" an x user posted a video claiming that it shows igbos recently attacking the nigerian embassy in dakar, senegal.",0
" an x user posted a video claiming it shows a recent attack by ‘ipob terrorists’ in nimbo community, uzo-uwani local government area of enugu state.",0
 a facebook user claims that nnpc’s managing director denies fuel subsidy.  ,0
" an x user, mahdi shehu, posted a video alleging that genocide is currently ongoing in nigeria. ",0
 multiple social media users claimed that “yahoo boys” hacked the economic and financial crimes commission’s (efcc) x account and replaced its eagle logo with a chicken.,0
 the liberian drug enforcement agency (ldea) deputy director al hussein fadiga has alleged that ex-president george weah did not set up an asset recovery team during his time in office.,0
 a tiktok user shared a video of elon musk suggesting he tried to intervene in the recent south africa-nigeria bolt dispute.,0
"disagreement over land ownership has led to a conflict between the president of the gambia and the main opposition, culminating in a death wish. this disagreement was triggered by the leader of the main opposition, ousainu darboe, who asked the president, adama barrow, to return a piece of land allocated to him by the government. he insists the land is a state property. it is the same property on which the president is said to be constructing his retirement home in fajara. ",1
 an x user claims appointing the new acting chief justice of nigeria (cjn) is illegal and unconstitutional.,0
" a facebook user, aloysius howe, has alleged that the us embassy in liberia has suspended indefinitely all non-immigrant and immigrant visa application services.",0
 multiple online posts claim dana air and azman air have closed their operations and sacked all their staff. ,0
 a liberian economist asserted that “60% of liberians are defecating outside.” ,0
"nigerian influencer enioluwa adeoluwa recently revealed on social media that his ulcer had recurred despite his regular eating habits. on july 30, enioluwa took to x (formerly twitter) to share his surprise at the diagnosis, considering he consumes food frequently. ",1
" multiple online posts claim that the vice president of nigeria, kashim shettima, said n8,000 can change the life of a youth.",0
" a facebook page alufibras stated that former president george weah has launched a mobile app, a money-making tool for liberians.",0
" an x user, in a now pulled-down video, claims an act of cannibalism is going on in the south east, nigeria.",0
" x user joshua olusegun @leged45 posted that nigerian singer-songwriter and record producer augustine okechukwu, known as tekno, collapsed while on tour in south africa.",0
" a user on x shares an old video purportedly showing mele kyari, the group chief executive officer of the nigerian national petroleum company limited (nnpcl), denying the payment of fuel subsidies.",0
" a facebook user named “aguleri culture & music, add your passion” posted a video on august 1, 2024, alleging that a part of former nigerian president muhammadu buhari’s house in daura, katsina state, was set ablaze.",0
 a facebook user claimed in a post that drinking a mixture of grounded wonderful kola and honey works as a form of contraceptive. ,0
 a video shared on x (formerly twitter) alleges that nigerians in south africa were planning to protest if chidinma adetshina was disqualified from the miss south africa 2024 pageant.,0
" a facebook user claimed that nigeria, sudan, and ghana are among the ten african countries with the lowest fuel prices.",1
  thread user asserts that fox news reported that gold medalist simone biles was pregnant during the 2024 olympics.,1
 an x user claims all the senior executive appointments under tinubu-led administration are from the southwest.,0
" an instagram user posted that eating cucumber, onions, and tomatoes prevents and treats prostate cancer and diabetes.",0
"imagine satire as a mischievous jester in a grand medieval court. clad in a patchwork of vibrant colours and jingling bells, the jester dances around the room, twisting and turning in exaggerated gestures. with a grin that hints at knowing secrets, he holds up a mirror, reflecting the follies of the court for all to see. his humour is sharp, his antics exaggerated, and his purpose is clear: to reveal the truth beneath the pomp and pretence.",1
" an x user shared a video claiming some muslims in the north prayed against president bola tinubu and the ruling all progressives congress, apc. ",0
 “amos tweh reportedly brags about spending 165k usd of the liberian people’s money to purchase this bus for lprc oilers fc.”,0
" varney alieu jarsey, president of the all-africa students union (aasu), has alleged that the russian embassy in ghana refunds visa fees to applicants denied visas.",0
" an x user posted that president tinubu prescribed some years in prison and fines for refusing to sing the national anthem, for protests, and for insulting the president and politicians, or religious leaders, among others.",0
 x and facebook users shared a video depicting how the federal government distributed bags of rice to protesters to stop them from further protests. ,0
" omoyele sowore, a nigerian activist, recently went to the united states to disrupt a town hall meeting held by supporters of the government and to condemn the killing of protesters in nigeria. ",0
"nigeria’s president, bola tinubu, addressed the nation on aug. 4, 2024, a few days after the 10-day nationwide protest. in his speech, he disclosed that his administration is working to ease living conditions for the citizens, as different schemes and initiatives have been introduced within a year in office. though he claimed that the protest was politically motivated, he urged the protesters to have faith in his administration to witness the dividends of his efforts. ",1
"if you are an active x user in nigeria, you are likely aware of the ongoing campaign against body odour and the increasing call for people to use deodorants and antiperspirants. this conversation came up again because of the ojude oba festival.",1
 simon ekpa tweeted an image showing the corpses of nigerian soldiers allegedly eliminated by biafra’s men.,0
" amid the ongoing #endbadgovernance protest in nigeria, the presidency shared a video of president bola tinubu purportedly issuing a passionate plea to nigerians to embrace peace and “look beyond temporary pains.” the video also appeared on mr tinubu’s official x page.",0
 a facebook user claimed in a post that drinking water from pineapple leaves stops diarrhoea.,0
" a video shared on multiple social media platforms showed former us president donald trump condemning nigerian president bola tinubu and praising peter obi, ex-presidential candidate of the labour party.",0
 an x user claims that hair relaxers cause fibroids.,1
 montserrado county district #10 representative yekeh kolubah has accused the chief of staff of the liberian army of shooting a 16-year-old victim in the infamous  westpoint riot during the ebola outbreak.,0
" omoyele sowore shared an old image of the former president, muhammadu buhari, accusing him of waving boko haram’s flag alongside tukur buratai, former chief of army staff.",0
 dr rabiu kwankwaso claimed that declaring a state of emergency in any nigerian state does not affect the position of the elected governor. ,1
 multiple online sources claim that tobi amusan won gold for nigeria at the paris olympic games.,0
 an x user shared a picture showing how police officers arrested a protester in a spider-man costume during the #endbadgovernance protest in nigeria.,0
" a popular instagram blog, kraks tv, alleged that former anambra governor and presidential candidate of the labour party, peter obi, joined the #endbadgovernance protest in abuja on aug 1. ",0
 a viral video shows wizkid participating in the #endbadgovernance protest.,0
" a facebook user posted a video showing burning tyres on the street, claiming it is a recent protest by ikenne youths opposing the celebration of the oro festival ahead of today’s #endbadgovernanace protest.",0
" a facebook user, george udom, claimed that the #endbadgovernanace protest has been shifted to october 1st with certain conditions.",1
" an x user posted a video claiming that an armed robbery attack took place on july 27, 2024, in surulere, lagos state. he further insinuated that the recency of the event could make propagandists link the video to the planned nationwide protest.",0
" a facebook user, itz mc john haruna, posted an image showing people standing and watching a fish that was claimed to be the world’s longest. the fish was said to have been found in a dam in nigeria.",0
" a tiktok user claims an anti-government protest occurred on jul. 30, 2024, at barnex, abuja.",0
 an x user claims that the lagos state government is set to start charging churches whose members park cars on designated streets.,0
" a facebook user claims that opay is giving out n6,000 to all customers to celebrate its sixth anniversary.",0
" president tinubu has made a national address announcing significant measures to reduce government expenditure, including the return of fuel and electricity subsidies.",0
 a tiktok user claimed that gambian sensational singer jizzle had met nigerian afrobeat superstar davido.,0
" a facebook user, yekeh kolubah, posted a picture on july 27, 2024, claiming that a boy in nimba found a gemstone 395-carat diamond. ",0
 a video depicting the #endbadgovernance protests has started in some states. ,0
 a facebook user posted a video showing tinubu criticising governor obaseki and dissuading edo people from voting for godwin obaseki.,0
" a facebook user claims that regina daniel, a nigerian actress, just gave birth to a child earlier this month. ",0
 a facebook user asserts that an american court has just sentenced three nigerians to a joint number of years in prison for running online scams. ,0
" a facebook user, khailan arab, posted that dragonflies can eat 100 mosquitoes in a day and, therefore, serve as mosquito repellants.",1
" a facebook page shared a video showing a woman being assisted to dance, claiming it depicts famous canadian singer celine dion being helped by her children at her son’s wedding.",0
 a user on x shared a video claiming that the #endbadgovernance protest had started in kano state days ahead of the scheduled date.,0
Automatic clearance for all corps members in August,0
 an x user (formerly twitter) shared an image alleging that boko haram recently abducted some nigerians in abia state.,0
No corps member should wear uniforms or attend community development service (CDS) meetings till further notice ,0
 an instagram user claimed that a boiled mixture of ginger and cinnamon can serve as a form of contraceptive for unwanted pregnancy.,0
 a facebook user claimed in a video that bathing with water from dried coconut and plantain fronds relieves headaches and body pains.  ,0
 an x user claimed kasim primary school in the agaie lga of niger state had been shut down and teachers arrested over a pupils’ debate video that went viral in february 2024. the claim also appeared on facebook. ,0
" the montserrado county senator, abraham dillon, alleged that the national budgetary allocation for the office of liberia’s senate pro-tempore for fuel in 2024 is $17,000.",0
 a whatsapp broadcast message claims that poisoned fruits from northern nigeria cause an unnamed disease.,0
" reno omokri, a former nigerian presidential aide, claims that peter obi, the 2023 presidential candidate of nigeria’s opposition labour party, was among the nigerian state governors who refused to hold local government elections during his tenure as governor of anambra state.",0
" a youtuber, mc bobby productions, posted a video claiming that former u.s. president donald trump announced that nigerians would no longer need visas to enter the united states.",0
" an x account, dr toks (@fimiletoks), claimed that egypt and north african countries have signed the samoa agreement, a bilateral agreement between the european union and the organisation of the african, caribbean and pacific states (oacps).",0
 a facebook user posted an image of a bridge construction allegedly from abia state. ,0
 an x user posted a video showing efcc officials harassed by military personnel.,0
 a facebook user claims that svalbard in norway is the only place you can live and work indefinitely without a visa.,0
 a facebook user posted an image to show the recent collapse of a school building in jos.,0
 a facebook user alleged that liberian president joseph boakai announced the arrival of 15 aeroplanes and 15 ships to ease transportation challenges in liberia. ,0
" “the liberia national police shot a boy in the rehab community,” an online news media alleged. ",0
"senate president godswill akpabio misinformed nigerians about legislative activities in the upper chamber during the sixth and seventh assemblies of the senate led by david mark, a premium times fact-check shows.",1
"amid debates over clauses in the samoa agreement recently signed by nigeria, particularly concerning lgbtqia rights, a whatsapp post has been making the rounds on the social media platforms of nigerian churches.",0
 social media users claim that the lagos state environment and water resources ministry has re-introduced monthly sanitation exercises.,0
 a viral social media post asserted that nigerian president bola ahmed tinubu has resigned as chairperson of the economic community of west african states (ecowas). ,0
 tv presenter rufai oseni recently stated that the loans acquired within the first year of mr tinubu’s administration are more than that of former president buhari’s ways and means in eight years. ,1
 an x user (formerly twitter) shared an audio along with a caption asserting that the current fct minister is threatening to kill electoral officers who refuse to do his bidding.,0
" an x user shared a video of vehicles submerged by heavy rainfall, claiming it happened in accra.",0
" a facebook user alleged that the liberia telecommunication authority (lta) fined orange liberia and lonestar cell mtn $300,000 each for poor data and voice call quality.",0
" a page purported to be for yekeh kolubah, representative of district#10 montserrado  county, posted an image of a newborn baby wrapped up in a lady’s arm. it alleged that a 22-year-old lady gave birth to an 83-year-old baby in nimba county. ",0
 an instagram blog claimed that the new uk prime minister keir starmer made allegations about corruption in nigeria while delivering a speech at the uk parliament. ,0
" an x user asserted that 800 lives have been lost in the recent building collapse in jos, plateau state.  ",0
" a facebook page, kebbi daily updates, posted that the national assembly has passed a bill granting full autonomy to the 774 local governments in nigeria.",0
" a viral whatsapp video claims a strange ‘disease’ was inserted into semo imported to nigeria, leading to the deformation of a family of eight in lagos state.",0
" “in the government i serve[d], tenure positions were respected,” ex-president george weah has said.",0
" senator abraham dillion, in a talk show appearance on bushrod radio, said during president george weah’s tenure, the university of liberia’s budget didn’t exceed $20 million.",1
" an x user, simon ekpa, claimed that the nigerian army has a school of islamic affairs but has none for the christians in the army.   ",0
" an instagram user joyetor, claims that inserting garlic into the vagina or using garlic-infused hot water for vaginal steaming can prevent odour, itching, and infection. ",0
 viral social media posts claimed that former united states president donald trump made recent racist remarks against people of african descent and arabs. ,0
 a facebook user claimed that applying toothpaste to fungus-infected nails will cure them.  ,0
" a facebook user shared a 3-minute clip of sanusi lamido sanusi’s speech, suggesting that it was made when he was reappointed as emir in may 2024.",0
 a facebook user claimed that white onions soaked in water can clean the eyes and improve eyesight.,0
" an x user shared a video showing individuals carrying bags from a helicopter in a deserted area, claiming that is how boko haram receives arms and ammunition from bandits in a nigeria forest.",0
" amidst the protest over the tax hike bill introduced in kenya by the william ruto-led administration, several social media users shared some videos to urge nigerians to engage in similar actions across the country.",0
 an x user shared a video that shows baskets of tomatoes currently selling at an exorbitant retail price compared to the allegedly low wholesale prices they were bought for. ,0
 a facebook user shared a video asserting that president tinubu has assured the people of edo state that the all progressives congress (apc) will emerge as a winner in the upcoming edo state election.,0
" a social media user is alleging that 5,000 [officers] from the us air force landed at the sierra leone international airport in lungi, freetown, to capture an unnamed person.  ",0
" an x user, imran muhammad, claimed that the sokoto state house of assembly had completed the first and second readings of the sokoto emirate council amendment bill, which seeks to strip the sultan of the power to appoint kingmakers and district heads without government approval.",1
" an x user, simon ekpa, posted an allegedly leaked audio of nigerian vice president kashim shettima commenting on igbo trading activities in lagos.",0
" nigerian celebrity charles oputa, popularly known as charly boy, posted a picture on his x handle, charly boy area fada 1 (@areafada1), criticising the archbishop of lagos, peter adewale, for allegedly requesting that the government deduct tithes directly from workers’ salaries. ",0
" in six years, under president george m. weah, the national port authority (npa) only contributed $4m to the national budget, the head of the authority said.",0
 a facebook user shared an image of pre-colonial nigerians carrying a white man purported to be mungo park a ride from onitsha on their shoulders to river niger. ,0
 multiple reports claim that microsoft has left nigeria.,0
" instablog on x shares a picture of houses underwater in ibeju lekki, lagos state. ",0
" a social media user posted a video of fish falling from the sky during rainfall in yasuj, iran, asking if it can occur. ",1
"it often begins with a harmless notion, overlooked until it escalates into significant repercussions that tarnish reputations or wreak havoc from which recovery is challenging. there are countless instances where the image of prominent figures, like the president of nigeria, has been used to spread false narratives.",0
" a facebook user posted a picture showing wizkid, burna boy, and portable sitting beside davido during his traditional marriage ceremony celebration.",0
 an instagram user @callmedangofficial claims that the national aeronautics and space administration (nasa) sent a female astronaut to space for six days with 100 tampons and asked if that would be sufficient.,0
 The Lagos State Government has confirmed tiger nuts as the root cause of the recent cholera outbreak in Lagos.,0
 an instagram user claims using airpods frequently can cause brain cancer.,0
" a facebook user has alleged that soccer star cristiano ronaldo is married to american youtuber darren jason watkins, popularly called ishowspeed.",0
 an x user claimed that the nigerian senate president godswill akpabio said they would approve plans to buy a new presidential plane despite hungry nigerians. ,0
" speed darlington, a social media influencer and musician, claimed that inserting fingers to wash the vagina keeps it clean. ",0
 a facebook user has alleged that a liberian refugee from ghana has died from severe malaria and chronic cold at the cari regional refugee camp.,0
" a facebook user alleged that the liberian government has imported into the country heavy-duty trucks manufactured by caterpillar incorporated, a us-based company. ",0
" a blog in liberia, online parrot, claimed in an official facebook post that madam cecelia clarke is the first lady to serve as police spokesperson in liberia’s history.",0
" a viral video claimed that vincent dabilgou, former minister of transportation in burkina faso, was stripped and beaten in public by a mob for acts of corruption.",0
Nigerians  pay more on subscriptions than other countries,0
" GOtv decoder is now sold at N66,000,  Dstv decoder, N106,000.",1
MultiChoice has recorded a $38 million pre-tax loss in the 2023/2024 financial year.,1
DStv lost 1.6 million subscribers over the past year.,0
" a facebook account recently shared footage showing a crowd in a desert, implying the people in the crowd were nigerians seeking a better life in a foreign land.",0
" activist martin kollie has alleged that the minister of state for presidential affairs, sylvester grigsby, appointed antoinette wolo, whom he shares a child with, as the chief of protocol for the ministry he is superintending. ",0
" some sponsored facebook adverts showed a veteran biomedical engineering professor, samuel achilefu, advertising a natural solution for high blood pressure that he claimed would cure seven diseases in seven weeks.",0
 a facebook user asserts that the national youth service corps proposes new kits for corp members.,0
 an x user claims that taking two to three teaspoons of blended mango seed and honey will reduce asthma attacks.,0
  a video of a nigerian lawmaker announcing his monthly earnings goes viral.,0
" an x user shared a disturbing image of dead bodies wrapped in white fabrics with claims that they are victims of a recent mass killing in janbako and goran namaye towns in maradun lga, zamfara state. ",0
"to combat misinformation and disinformation, the international fact-checking network (ifcn) has announced that two nigerian-based fact-checking platforms, factsmatterng and news verifier africa, along with 37 other fact-checking organisations, will receive a $25,000 grant each. This development stems from a $975,000, in sum total, grant funded by YouTube to bolster the media verification initiatives of these fact-checking organisations worldwide.",1
" an x user, a. a. alhaji of nupeland (@aaalhaji21), claims that bacteria grow in female genitals if not circumcised. ",0
 an x user posted a video of nigerian soldiers allegedly celebrating with bandits.,0
 an x user claims olatunde odeku is the first black neurosurgical doctor.,0
 peter obi asserted via an x post that the south african election was conducted without technical glitches.,0
 a facebook user has alleged on the facebook group’s costa show that senator abraham dillon of montserrado county was distributing meals at the korea-africa summit. ,0
 x users allege that nigerian president bola tinubu was ignored and disgraced by south african president cyril ramaphosa during his second-term inauguration.,0
" an x user raised the alarm with a video of armed soldiers in military trucks heading to aba, abia state, for reprisal.",0
 rwgblog shared a post with claims that the federal government of nigeria has spent n814 billion on the reverted national anthem.,0
" nigeria’s minister of power, adebayo adelabu, claimed that nigeria generated 5000mw of electricity capacity for the first time in three years on may 3, 2024.",1
 a viral whatsapp post claimed that orange sierra leone is offering its old customers free data.,0
" a social media post asserted that the nigerian vice president, kashim shettima, recently addressed restructuring.",0
"dubawa has identified a noteworthy case involving certain youtube accounts that consistently share edited videos, falsely presenting themselves as participants on “america’s got talent” (agt) or “britain’s got talent” (bgt). both televised talent show competitions are part of the global got talent franchise created by simon cowell.",0
" the chief spokesperson of the obi-datti organisation, yunusa tanko, asserted that there was no single armed robbery case during peter obi’s tenure as governor of anambra state.",0
 multiple reports claim that guinness is leaving nigeria due to the country’s economic havoc.,0
 an x user shared a post showing military officers allegedly maltreating igbos.,0
" facebook user asserts that cbn had dissolved union bank, polaris bank, and keystone bank.",0
 an x user tweeted that hushpuppi has been released from prison.,0
" an x user claims in a video that bandits have sent a letter to the zamfara state police, ordering churches in nigeria to close down.",0
" an x user claimed that a nigerian senator earns n2.48m monthly as a basic salary, among other claims. ",1
" an x user posted a video of soldiers assaulting a civilian in abia state, where soldiers were recently killed by unidentified gunmen.",0
" a media outlet reports that the central bank of nigeria (cbn) plans to revoke the licenses of unity bank, keystone, and polaris.",0
" a social media influencer, omotara lawrence, tweeted on may 12, 2024, that a lack of kisses can lead to sore throats, hair loss, and deafness in one ear.",0
" an x user, kawu garba (@kawugarba), claimed that no african country pays a minimum wage of n400,000.",0
 a viral whatsapp post that jumping 15 to 20 times can relieve urine retention in men. ,0
 an x user shared a video purportedly showing a crowd of “african christians” fleeing the boko haram insurgency. ,0
"witness, a human rights organisation, has announced the launch of the fortifying community truth project. this project aims to equip underrepresented communities with artificial intelligence to counter media manipulation and defend human rights.",1
" an x user claimed it’s been over ten years since they had electricity in okitipupa, ondo state, in the south west region of nigeria.",1
 a whatsapp user has circulated a post claiming that bandits have recently circulated a letter threatening churches in nigeria to close down. ,0
 an x user @thenanaaba shared a photo claiming that the nigerian government banned money ritual scenes in movies.,0
" a facebook user shared a photo claiming that a catholic priest recently had a wedding against religious doctrine in abakaliki, ebonyi state. ",0
" alvin wesseh, a former agriculture minister during the weah administration, said that the government has dismissed well-trained doctors and is replacing them with unity party doctors at jfk.",0
" an x user, (@po_grassrootm) peter obi grassroots mobilization claimed that a dozen presidential guards were arrested in burkina faso due to an attempted assassination on its president, captain ibrahim traore.",0
 an x user claims chief ayo adabanjo has passed away at 96.,0
" a video making the rounds on social media claims that a nigerian internet fraudster has barked to death in ogbomosho, oyo state. ",0
" different twitter accounts shared a video of pastor kumuyi and his wife, claiming that the clergy relocated to london after advising nigerians to endure the tinubu-led administration. ",0
 a viral claim on whatsapp in liberia says telecommunication giant lonestar cell mtn offers its old customers free data.,0
 posts by  facebook users  je suis protonicfeeling and erica ruth bangura claimed that churches were entirely prohibited from holding services in kenema on account of a traditional practice.,0
" peterson osita, a facebook user, shared a video, purportedly showing a highway robbery in abuja.",0
" the public relations officer of the delta state police command, bright edafe, claims that sex-enhancement drugs are over-the-counter drugs and their possession is not an offence. ",1
 food and agriculture organisation of the united nations is currently recruiting in all states of nigeria.,0
" a facebook user claimed that consuming a mixture of onions, garlic, ginger, cinnamon stick, and lime for one week is a remedy for sore throat, cough and belching.  ",1
 a twitter user shared a video capturing a crowd allegedly fleeing from their homes in zurmi local government area (lga) of zamfara state. ,0
" a social media user claimed that the fire outbreak at murg plaza, area 10 in abuja, was caused by the solar panels erected on the building’s roof.",0
 an x user claims that burkina faso’s military leader and head of state have slashed the salaries of top government officials by 30 per cent.,0
" reno omokri, a social media influencer and critic, claimed that the lagos state governor renovated the third mainland bridge in lagos.",0
" social media allege that the federal government’s ₦50,000 presidential conditional grant scheme (batch b) portal is open for nigerian youth.",0
 an x user (formerly twitter) shared a caption along with a clip alleging that a circulating south african mob was killing nigerians.,0
 a facebook video showing yahaya bello flaunting his new car after escaping efcc arrest.,0
" a facebook user claims tamba boakai, a son of liberian president joseph boakai has imported a new breed of hard drug known as “zombie” into liberia.",0
" shine liberia, a local blog, reported that “rx president weah didn’t attend the unification day celebration programme because the organisers of the programme didn’t recognise him as former president but called him ambassador on the program sheet.”",0
"today, millions of women and girls around the world are stigmatised, excluded, and discriminated against simply because they menstruate.",0
 an x user alleged that the us government had restricted wizkid from entering america after assaulting his girlfriend.          ,0
 an x user posted that eating once a day is healthy. ,0
" ma annie son, a facebook username, posted an image in the costa show (a facebook group), alleging that it is a recent photo of roads in the country. ",0
" a tiktok video shows kylian mbappe supposedly talking in an interview about former teammate, neymar santos (jnr)’s ego.",0
 dangote refinery has just signed a supply deal worth $20 billion with total energies.,0
 a facebook post claimed that a gambian boy had met the british royal family.,0
 a social media user named emmanuel hush seoh posted via shaking table association that mark zuckerberg has warned users against screenshotting chats on facebook. ,0
 the sahara (an online news agency) shared a post on the costa show (a facebook group) claiming that liberia was disrespected at the international summit as there were no seats for liberian government officials. ,0
 an x user shared a video claiming an ongoing protest in southwest nigeria due to economic hardships under the president bola tinubu-led administration.,0
" there have been claims that the helicopter conveying iranian president raisi was struck by a space laser, leading to the sudden death of all passengers on board.",0
" a facebook page shared a link claiming that the federal government is giving out n250,000 empowerment grants to all nigerians.",0
" an x user posted that homosexuality was removed from the world health organization’s (who) list of mental illnesses on may 17, 1990.",1
 an x user has alleged that the gambia’s national water and electricity company (nawec) limited supply to residents in the first week of may 2024 to “impress” visitors attending the organisation of islamic cooperation (oic) summit in the country.,0
" a facebook user alleged that liberian lawmaker moima briggs-mensah has called for the impeachment of  judge nelson b. chineh for acquitting an american missionary, lucas richards, at the end of a murder trial.",0
  an x user claimed that waking up without an early morning erection of the penis is a sign of poor health and offered cloves as a solution. ,0
" an x user posted a video of an ongoing demolition of buildings in asaba, delta state capital, claiming that the demolition exercise was targeted at the people of igbo extraction.",0
 a viral whatsapp broadcast message asserts that warm water cures many human diseases.,0
 some facebook users shared an image alleging that yahaya bello jumped over a gate to escape efcc’s detention. ,0
 an x user posted that eating plantain causes erectile dysfunction in men if consumed frequently.  ,0
 different social media users said that the ongoing lagos-calabar coastal road will have about 180 bridges and 90% of the bridges are located in the niger delta area.,0
" a viral video circulating on whatsapp claimed that the us president, joe biden, recites arabic prayer @ 82. saying “victory to islam allahu akbarr.”",1
 a facebook post suggests that nigerian ex-footballer wilson oruma has gone mentally ill and is roaming the streets naked.,0
 a facebook user posted a video containing the logo of channels tv promoting a joint pain remedy.,0
 an x user posted footage of a deteriorating train railway claiming it is the new rail transport system commissioned by tinubu’s administration in port harcourt.,0
 hope tv-liberia in cdc-tv news (a facebook group) alleged that a man in bong county cut his wife’s hand for ld$3500.,0
 a facebook user has alleged that the nigerian media mogul taiwo olayinka afolabi has bought the “banjul port terminal” in the gambia.,0
" an online blog, instablog9ja [@ instablog], posted that there was a power outage at the national assembly when the minister of power, adebayo adelabu, was in the senate chamber for a public hearing.",1
  a blog claims that nuc has published the names of the worst universities in nigeria.,0
" a pro-biafra agitator, simon ekpa, shared a video on x to claim that israel attacked iran after the april 13 iranian attack on israel.",0
" a whatsapp user has circulated an image alleging that the efcc and cubana’s chief priest, pascal okechukwu, have resolved to settle their dispute out of court.",0
 an x account (@_africansoil) claimed that the government of senegal had adopted arabic as its official language while jettisoning french.,0
 tiktok users claim residents can get paid for snoring in the united kingdom.,0
 multiple social media posts claim that jamb has set the utme minimum cut-off marks for admission into tertiary institutions for the 2024/2025 academic session.,0
 an x user posted an image of a lady with a swollen eye purportedly infected with gonorrhea.,1
" an image of a portuguese football player, cristiano ronaldo, carved on limestone was shared on the facebook page of goal africa with the assertion that it was made by a “young lad” who appeared in the image.",0
 a viral image circulated via meta’s whatsapp groups asserts that asbestos ceilings are cancerous and have been banned in several countries.,1
" an x user claimed that nigeria is the inaugural nation globally to implement a new meningitis vaccine, men5cv.",1
" a claim doing the rounds in most hausa communities is that zobo, a hibiscus drink, can lower and manage hypertension. ",1
 a picture purported to be governor yahaya bello dressed in female clothing is circulating on whatsapp. users of the platform allege that the disguise is an attempt to evade efcc’s arrest.,0
 meta has started paying threads users.,0
 tiktok images compare the affluent nwankwo kanu to the homeless mr kanu.,0
 thread user asserts that he was banned from google services for nine years. ,0
" an x user posted a video showing a woman in traditional attire scooping filthy water from a hole, claiming it was filmed in northern nigeria.",0
 a human rights lawyer asserts that surrogacy is illegal in nigeria.,0
" a twitter user shared an image of nigeria’s former president, muhammadu buhari, shaking hands with the former president of the islamic republic of iran, hassan rouhani, with a claim that the nigerian government is backing iran and palestine in the ongoing israel–gaza conflict.",0
" an x user claimed that governor sanwo-olu had increased the minimum wage from n35,000 to n70,000.",0
 liberian men have been ranked among the top three shortest in africa and the twenty-three-third globally.,1
" x users ogie (@marythesa) and pastor okezie j. atani (@ongbonu) claimed in a viral video that the government demolished the house of the impeached deputy governor of edo state, philip shuaibu.",0
 a social media user alleged a photo they shared showing that the aba power plant had been destroyed in an attack by fulani extremists.,0
" the federal government is giving ₦50,000 for child support to all nigerian parents.",0
" a religious leader in the gambia, imam abdoulie fatty, asserted that female genital mutilation (fgm) has no health implications.",0
" a tiktok user claims the united kingdom is offering illegal immigrants £3,000 to vacate the country.",1
 facebook user asserts that there is trouble in the opay office as the central bank of nigeria has announced the liquidation and closure of the bank.,0
  a facebook user claims that lightning struck america’s famous statue of liberty.,1
" a blogger alleged that the liberian singer and songwriter jonathan lee pratt, popularly known as jzyno has bought a mansion worth $50 million in lagos, nigeria.",0
 a facebook posted that neem plant extract can serve as a form of contraceptive for unwanted pregnancy.,0
" an x user, @gen_buhar,  claimed that the federal government is making moves to take over the payment of salaries of state government workers.",0
"Gistlover’s blog on Instagram posted the video of a man who claimed that there is a supermarket in Abuja where Nigerians are not allowed to shop. In the video, the man expressed annoyance as he was denied entry into the store. ",1
" a viral video on social media suggests that a woman gave birth to a baby holding a miniature quran in ijebu-ode, ogun state. ",0
 an x user claimed that 45 per cent of kaduna state’s debt was borrowed before governor nasir el-rufai was elected in 2015.,0
 the 1956 england tour by a ugandan football team was the first by an african team.,0
 a facebook user shared images stating that it depicts the ongoing lagos-calabar road project.,1
 a whatsapp user posted a video multiple times claiming that the government has scrapped the key government agency in nigeria.,0
 photo showing the statue of victor osimhen in napoli.,0
 the legalisation of homosexuality in south africa is one of the main factors for the ever-increasing crime rate in the rainbow nation. ,0
 an x user posted that the proliferation of boreholes in nigeria has made the country susceptible to future earthquakes. ,0
 collapsed towers and quivering buildings were connected to the canadian earthquake.,0
" an x user posited that vaseline contains chemicals that cause breast cancer, age skin quickly and disrupt hormones. ",0
" lenn eugene nabge, the national campaign manager of the former ruling coalition for democratic change (cdc), claimed, “former president sirleaf appointed five ambassadors between the 2017 elections and when former president weah officially took over as president.”",0
" an x user on sunday, april 14, 2024, posted a picture claiming iran’s missile attack on israel.",0
" a facebook user says liberian president joseph boakai promised to give each lonestar player $5,000 if they beat djibouti in the 2025 african cup of nations’ (afcon) qualifiers.",0
  onion can be used to grow hair for bald people.,0
 a social media user posted a picture claiming to be the recent picture of bobrisky in the detention facility of nigeria’s economic and financial crimes (efcc). ,0
" different facebook accounts shared a picture of a tarred road and claimed it was from gembu town in taraba state, nigeria.",0
 shine liberia reported that lprc managing director amos tweh purchased a usd 150k house shortly after his appointment.,0
  meta has banned using “inappropriate and offensive words” on its platforms.,0
Governor Soludo has not borrowed money in two years of his tenure.,0
"Governor Alex Otti, in less than one year in office, has borrowed almost N1 trillion",0
Governor Soludo commissioned projects every week between January and March.,0
 a facebook blogger asserts that russian president vladimir putin is building a nuclear power plant for nigeria to get stable electricity. ,0
" a mud-constructed and thatch-roofed school did not collapse on pupils in toro lga of bauchi state, and the people in the video do not speak a bauchi tribe or dialect. ",1
" a facebook user claims an unknown body was found behind the residential facility of the liberian president, joseph boakai.",0
 an x user posted an image depicting jesus appearing in the sky.,0
