Content,Label
an x user tweeted that hushpuppi has been released from prison,0
an x user claims in a video that bandits have sent a letter to the zamfara state police ordering churches in nigeria to close down,0
an x user claimed that a nigerian senator earns n248m monthly as a basic salary among other claims,1
an x user posted a video of soldiers assaulting a civilian in abia state where soldiers were recently killed by unidentified gunmen,0
a media outlet reports that the central bank of nigeria cbn plans to revoke the licenses of unity bank keystone and polaris,0
a social media influencer omotara lawrence tweeted on may 12 2024 that a lack of kisses can lead to sore throats hair loss and deafness in one ear,0
an x user kawu garba kawugarba claimed that no african country pays a minimum wage of n400000,0
a viral whatsapp post that jumping 15 to 20 times can relieve urine retention in men,0
an x user shared a video purportedly showing a crowd of african christians fleeing the boko haram insurgency,0
witness a human rights organisation has announced the launch of the fortifying community truth project this project aims to equip underrepresented communities with artificial intelligence to counter media manipulation and defend human rights,1
an x user claimed its been over ten years since they had electricity in okitipupa ondo state in the south west region of nigeria,1
a whatsapp user has circulated a post claiming that bandits have recently circulated a letter threatening churches in nigeria to close down,0
an x user thenanaaba shared a photo claiming that the nigerian government banned money ritual scenes in movies,0
a facebook user shared a photo claiming that a catholic priest recently had a wedding against religious doctrine in abakaliki ebonyi state,0
alvin wesseh a former agriculture minister during the weah administration said that the government has dismissed welltrained doctors and is replacing them with unity party doctors at jfk,0
an x user po_grassrootm peter obi grassroots mobilization claimed that a dozen presidential guards were arrested in burkina faso due to an attempted assassination on its president captain ibrahim traore,0
an x user claims chief ayo adabanjo has passed away at 96,0
a video making the rounds on social media claims that a nigerian internet fraudster has barked to death in ogbomosho oyo state,0
different twitter accounts shared a video of pastor kumuyi and his wife claiming that the clergy relocated to london after advising nigerians to endure the tinubuled administration,0
a viral claim on whatsapp in liberia says telecommunication giant lonestar cell mtn offers its old customers free data,0
posts by facebook users je suis protonicfeeling and erica ruth bangura claimed that churches were entirely prohibited from holding services in kenema on account of a traditional practice,0
peterson osita a facebook user shared a video purportedly showing a highway robbery in abuja,0
the public relations officer of the delta state police command bright edafe claims that sexenhancement drugs are overthecounter drugs and their possession is not an offence,1
food and agriculture organisation of the united nations is currently recruiting in all states of nigeria,0
a facebook user claimed that consuming a mixture of onions garlic ginger cinnamon stick and lime for one week is a remedy for sore throat cough and belching,1
a twitter user shared a video capturing a crowd allegedly fleeing from their homes in zurmi local government area lga of zamfara state,0
a social media user claimed that the fire outbreak at murg plaza area 10 in abuja was caused by the solar panels erected on the buildings roof,0
an x user claims that burkina fasos military leader and head of state have slashed the salaries of top government officials by 30 per cent,0
reno omokri a social media influencer and critic claimed that the lagos state governor renovated the third mainland bridge in lagos,0
social media allege that the federal governments 50000 presidential conditional grant scheme batch b portal is open for nigerian youth,0
an x user formerly twitter shared a caption along with a clip alleging that a circulating south african mob was killing nigerians,0
a facebook video showing yahaya bello flaunting his new car after escaping efcc arrest,0
a facebook user claims tamba boakai a son of liberian president joseph boakai has imported a new breed of hard drug known as zombie into liberia,0
shine liberia a local blog reported that rx president weah didnt attend the unification day celebration programme because the organisers of the programme didnt recognise him as former president but called him ambassador on the program sheet,0
today millions of women and girls around the world are stigmatised excluded and discriminated against simply because they menstruate,0
an x user alleged that the us government had restricted wizkid from entering america after assaulting his girlfriend,0
an x user posted that eating once a day is healthy,0
ma annie son a facebook username posted an image in the costa show a facebook group alleging that it is a recent photo of roads in the country,0
a tiktok video shows kylian mbappe supposedly talking in an interview about former teammate neymar santos jnrs ego,0
dangote refinery has just signed a supply deal worth 20 billion with total energies,0
a facebook post claimed that a gambian boy had met the british royal family,0
a social media user named emmanuel hush seoh posted via shaking table association that mark zuckerberg has warned users against screenshotting chats on facebook,0
the sahara an online news agency shared a post on the costa show a facebook group claiming that liberia was disrespected at the international summit as there were no seats for liberian government officials,0
an x user shared a video claiming an ongoing protest in southwest nigeria due to economic hardships under the president bola tinubuled administration,0
there have been claims that the helicopter conveying iranian president raisi was struck by a space laser leading to the sudden death of all passengers on board,0
a facebook page shared a link claiming that the federal government is giving out n250000 empowerment grants to all nigerians,0
an x user posted that homosexuality was removed from the world health organizations who list of mental illnesses on may 17 1990,1
an x user has alleged that the gambias national water and electricity company nawec limited supply to residents in the first week of may 2024 to impress visitors attending the organisation of islamic cooperation oic summit in the country,0
a facebook user alleged that liberian lawmaker moima briggsmensah has called for the impeachment of judge nelson b chineh for acquitting an american missionary lucas richards at the end of a murder trial,0
an x user claimed that waking up without an early morning erection of the penis is a sign of poor health and offered cloves as a solution,0
an x user posted a video of an ongoing demolition of buildings in asaba delta state capital claiming that the demolition exercise was targeted at the people of igbo extraction,0
a viral whatsapp broadcast message asserts that warm water cures many human diseases,0
some facebook users shared an image alleging that yahaya bello jumped over a gate to escape efccs detention,0
an x user posted that eating plantain causes erectile dysfunction in men if consumed frequently,0
different social media users said that the ongoing lagoscalabar coastal road will have about 180 bridges and 90 of the bridges are located in the niger delta area,0
a viral video circulating on whatsapp claimed that the us president joe biden recites arabic prayer 82 saying victory to islam allahu akbarr,1
a facebook post suggests that nigerian exfootballer wilson oruma has gone mentally ill and is roaming the streets naked,0
a facebook user posted a video containing the logo of channels tv promoting a joint pain remedy,0
an x user posted footage of a deteriorating train railway claiming it is the new rail transport system commissioned by tinubus administration in port harcourt,0
hope tvliberia in cdctv news a facebook group alleged that a man in bong county cut his wifes hand for ld3500,0
a facebook user has alleged that the nigerian media mogul taiwo olayinka afolabi has bought the banjul port terminal in the gambia,0
an online blog instablog9ja instablog posted that there was a power outage at the national assembly when the minister of power adebayo adelabu was in the senate chamber for a public hearing,1
a blog claims that nuc has published the names of the worst universities in nigeria,0
a probiafra agitator simon ekpa shared a video on x to claim that israel attacked iran after the april 13 iranian attack on israel,0
a whatsapp user has circulated an image alleging that the efcc and cubanas chief priest pascal okechukwu have resolved to settle their dispute out of court,0
an x account _africansoil claimed that the government of senegal had adopted arabic as its official language while jettisoning french,0
tiktok users claim residents can get paid for snoring in the united kingdom,0
multiple social media posts claim that jamb has set the utme minimum cutoff marks for admission into tertiary institutions for the 20242025 academic session,0
an x user posted an image of a lady with a swollen eye purportedly infected with gonorrhea,1
an image of a portuguese football player cristiano ronaldo carved on limestone was shared on the facebook page of goal africa with the assertion that it was made by a young lad who appeared in the image,0
a viral image circulated via metas whatsapp groups asserts that asbestos ceilings are cancerous and have been banned in several countries,1
an x user claimed that nigeria is the inaugural nation globally to implement a new meningitis vaccine men5cv,1
a claim doing the rounds in most hausa communities is that zobo a hibiscus drink can lower and manage hypertension,1
a picture purported to be governor yahaya bello dressed in female clothing is circulating on whatsapp users of the platform allege that the disguise is an attempt to evade efccs arrest,0
meta has started paying threads users,0
tiktok images compare the affluent nwankwo kanu to the homeless mr kanu,0
thread user asserts that he was banned from google services for nine years,0
an x user posted a video showing a woman in traditional attire scooping filthy water from a hole claiming it was filmed in northern nigeria,0
a human rights lawyer asserts that surrogacy is illegal in nigeria,0
a twitter user shared an image of nigerias former president muhammadu buhari shaking hands with the former president of the islamic republic of iran hassan rouhani with a claim that the nigerian government is backing iran and palestine in the ongoing israelgaza conflict,0
an x user claimed that governor sanwoolu had increased the minimum wage from n35000 to n70000,0
liberian men have been ranked among the top three shortest in africa and the twentythreethird globally,1
x users ogie marythesa and pastor okezie j atani ongbonu claimed in a viral video that the government demolished the house of the impeached deputy governor of edo state philip shuaibu,0
a social media user alleged a photo they shared showing that the aba power plant had been destroyed in an attack by fulani extremists,0
the federal government is giving 50000 for child support to all nigerian parents,0
a religious leader in the gambia imam abdoulie fatty asserted that female genital mutilation fgm has no health implications,0
a tiktok user claims the united kingdom is offering illegal immigrants 3000 to vacate the country,1
facebook user asserts that there is trouble in the opay office as the central bank of nigeria has announced the liquidation and closure of the bank,0
a facebook user claims that lightning struck americas famous statue of liberty,1
a blogger alleged that the liberian singer and songwriter jonathan lee pratt popularly known as jzyno has bought a mansion worth 50 million in lagos nigeria,0
a facebook posted that neem plant extract can serve as a form of contraceptive for unwanted pregnancy,0
an x user gen_buhar claimed that the federal government is making moves to take over the payment of salaries of state government workers,0
gistlovers blog on instagram posted the video of a man who claimed that there is a supermarket in abuja where nigerians are not allowed to shop in the video the man expressed annoyance as he was denied entry into the store,1
a viral video on social media suggests that a woman gave birth to a baby holding a miniature quran in ijebuode ogun state,0
an x user claimed that 45 per cent of kaduna states debt was borrowed before governor nasir elrufai was elected in 2015,0
the 1956 england tour by a ugandan football team was the first by an african team,0
a facebook user shared images stating that it depicts the ongoing lagoscalabar road project,1
a whatsapp user posted a video multiple times claiming that the government has scrapped the key government agency in nigeria,0
photo showing the statue of victor osimhen in napoli,0
the legalisation of homosexuality in south africa is one of the main factors for the everincreasing crime rate in the rainbow nation,0
an x user posted that the proliferation of boreholes in nigeria has made the country susceptible to future earthquakes,0
collapsed towers and quivering buildings were connected to the canadian earthquake,0
an x user posited that vaseline contains chemicals that cause breast cancer age skin quickly and disrupt hormones,0
lenn eugene nabge the national campaign manager of the former ruling coalition for democratic change cdc claimed former president sirleaf appointed five ambassadors between the 2017 elections and when former president weah officially took over as president,0
an x user on sunday april 14 2024 posted a picture claiming irans missile attack on israel,0
a facebook user says liberian president joseph boakai promised to give each lonestar player 5000 if they beat djibouti in the 2025 african cup of nations afcon qualifiers,0
onion can be used to grow hair for bald people,0
a social media user posted a picture claiming to be the recent picture of bobrisky in the detention facility of nigerias economic and financial crimes efcc,0
different facebook accounts shared a picture of a tarred road and claimed it was from gembu town in taraba state nigeria,0
shine liberia reported that lprc managing director amos tweh purchased a usd 150k house shortly after his appointment,0
meta has banned using inappropriate and offensive words on its platforms,0
governor soludo has not borrowed money in two years of his tenure,0
governor alex otti in less than one year in office has borrowed almost n1 trillion,0
governor soludo commissioned projects every week between january and march,0
a facebook blogger asserts that russian president vladimir putin is building a nuclear power plant for nigeria to get stable electricity,0
a mudconstructed and thatchroofed school did not collapse on pupils in toro lga of bauchi state and the people in the video do not speak a bauchi tribe or dialect,1
a facebook user claims an unknown body was found behind the residential facility of the liberian president joseph boakai,0
an x user posted an image depicting jesus appearing in the sky,0
a facebook user claims that the south african singer tyla was forced to cancel her planned world tour due to low ticket sales,0
the coup in niger republic has created a standoff between the country and the economic community of west african states ecowas the coup which led to the toppling of the democratically elected president of the country mohammed bazoum led to the imposition of sanctions on the country among which was the closure of borders of ecowas sharing borders with niger,0
a facebook user recently alleged in a post that tender guava leaves are a remedy for miscarriages and spotting in pregnancy,0
a tiktok user posted a series of video footage showing quivering roads and houses claiming that it is connected to taiwans 72 earthquake,0
multiple posts on social media allege that drinking cold drinks after eating mango can cause instant death,0
multiple posts claim that the picture of a crying boy holding his deceased father was taken during the current crisis in congo,0
shine liberia a blog in liberia claimed that the first cdc government official to be nominated by president joseph joseph is madam emma metia glassco,0
an x user formerly twitter shared a video showing president tinubu urging nigerians that fuel will be sold at n100 per litre in august,0
a social media user posted a video claiming that the man in the video is an apc lg chairman being flogged for selling palliatives meant for his local government,0
hemorrhagic fever kills students in kogi state,0
a facebook page shared a video that consuming a homemade concoction would lead to the conception of twin boys especially for expectant mothers,0
a video shows people looting a truckload of livestock recently,0
a facebook account claimed that nollywood actor olanrewaju james popularly known as baba ijesha has been released from prison,0
the violent protest in asaba delta state was an ethnic crisis with hausafulani motorcycle riders killing people of igbo extraction,0
a viral video purportedly shows schoolchildren being abducted in nigeria,0
a facebook user alleged that a drug kingpin george ikpehehukwu known as original japan who was arrested for drugrelated offences by the liberian authorities has been released,0
theodore orji threatens abia state government with a bloodbath if his exgovernor pension is stopped,0
a news publication by sierraloaded claimed that the military officer who exposed koita in the coup attempt had shot himself dead,0
a facebook user claimed that nigeria will witness a total solar eclipse on april 8,0
on march 13 2024 the ministry of information the sectors minister and other sources claimed that the university court of sierra leone was reconstituted,0
an online news platform sahara reporters claimed that the osun state government has failed to conduct teacher recruitment tests despite charging the applicants two thousand naira each,1
delta state commissioner for youth development hon agbateyiniro weyinmi was found in possession of a sack containing guns,0
the national hajj commission raised the hajj fare to 68 million naira,1
ronaldo is getting married on tuesday april 2 2024 according to a facebook user,0
nigerias heat wave has never reached 40c before,0
the dollar against the naira was n850 and n650 on mar 28 2024 and apr 1 2024 respectively,0
an x user posted a picture of peter obi bowing before president bola ahmed tinubu,0
a social media user posted a video alleging that certain violent unrest is linked to military killings in the okuama community,0
twitter user nwoke enugu alleged about 70 of women suffer from pcos and linked this to the use of postinor2,0
a facebook user asserts that 11 women are managing directors mds or chief executive officers ceos of banks in nigeria,1
a facebook user claimed nigeria will be eligible for facebook instagram monetization from june 2024,1
social media accounts used a picture to depict a recent attack in madaka community niger state,0
the federal government has agreed on n155000 as the new national minimum wage in nigeria,0
a liberian tiktoker kinzhal of monrovia claimed that the united kingdom government arrested a controversial youtuber from nigeria emdee tiamiyu for defrauding the government of 160000 in asylum support to build a house in ogun state,0
a facebook post has claimed that barcelona football clubs wonder kid lamine yamal lied about his age the post suggested that he will be 20 years old in july 2024,0
bloggers claim that governor chukwuma soludo of anambra state was captured in a viral video berating his commissioner for works ifeanyi okoma during a recent road inspection,0
a social media user posted that eggs are not healthy food and their consumption increases the risk of preventable diseases such as heart disease and diabetes,0
the late access holdings ceo owns herbert wigwe university gateway agro cargo airport alaro city project access bank hong kong craneburg construction company how foundation and arm pensions,1
the nokia 3310 model was made with a gold deposit worth about n25 million,0
some x users formerly twitter shared videos of undraped women asserting that they were protesting over the recent hardship in nigeria,0
the liberian influence a facebook page in liberia is accusing the managing director of the national port authority sekou hussein dukuly of being linked to the missing 40 ft container of rice at the authoritys premises,0
a viral photo of a pregnant teenager said to be 12 years old has recently been circulating on social media the claim posted by journalist thomas kojo roulhac stated that the girl through cesarean gave birth to a fivepound baby at the goodwill clinic in bong county,0
clip showing a multitude of bandits allegedly arrested in kontagora forest,0
an x formerly twitter user claimed that okra can be used to eliminate quick ejaculation in men,0
a twitter user claimed that bureau de change entrepreneurs are selling a dollar for n1000 at wuse zone 4 in abuja,0
a tiktok user recently asserted that consuming cold water during pregnancy does not lead to jaundice in babies,1
video of okuama community being razed down by angry nigerian soldiers,0
nigeria is the only country without a museum in its capital city,0
a facebook page shared a link claiming that dangote refinery is recruiting for different roles with a salary range of n290000 to n800000 monthly,0
a facebook user posted a video of the nigerian singer burna boy in which he was heard urging liberians to attend a vocational training programme in the country,0
governor alex otti begins the dredging of igbo seaport in aba abia state,0
a facebook user very dark man has claimed that a twoheaded man has arrived in nigeria,0
a facebook user bearing the name golden heart posted an image claiming to be former president george weah wearing a soldiers uniform the poster claimed that weah was a former rebel who took part in liberias 14 years of civil war,0
the finance ministry has signed a 11 billion funding agreement with afdb and unesco to support smes,0
a facebook user posted a letter stating that the kingdom of eswatini is inviting men from south african nations to become citizens and marry up to five eswatini women,0
a facebook user asserted that over 500 igbo officers resigned from the nigerian military,0
japan is trying to transport people from earth to mars and the moon via bullet train,1
an x user posted a video claiming it is from a community in delta state that soldiers set ablaze,0
a tiktok user shared screenshots of news reports by the punch newspaper that promoted the biafra agitation,0
a facebook user onyi celestine posted on facebook that consuming only beans and soursop for two weeks is a remedy for prostate cervical and breast cancer,0
the ceo of erisco foods limited threatened to kill chioma okoli over her bad review of their product,0
claims a viral link suggests that the government of liberia has started enrolling some 10000 youth for training in information technology,0
an x user posted a video in which the former us president donald trump is heard talking about the nigerian president bola tinubus administration,0
a post on instablog9ja claimed that the lagos state law allows a side chic to contest her sugar daddys will even if she is omitted,0
a 17yearold boy from enugu has built a hydrometallic bomb capable of destroying seven armoured tanks,0
an x account formerly twitter shared a post alleging that a nigerian business person was apprehended in south africa for dealing in drugs,0
an x user posted a video showing donald trump criticising nigerian nationals for clamouring over the hardship of the tinubuled government,0
a facebook user nomthandazo mokoena shared a reel that castor oil is deadly,1
a social media user alleges coconut water and fresh bitter leaf juice cure kidney and liver disease and low sperm count,0
air peace announces n12 million for direct flights to london and its return ticket,1
a facebook user zeayeama garbo posted via a facebook group sekou kalasco damaro alleging that the liberia national police received kehkeh tricycle as new vehicles for police operations,0
a facebook user posted that a dragon was found in anambra state nigeria,0
a facebook user posted that nollywood actor ramsey nouah and ghanaian actress nadia buari got married,0
a facebook page shared a link claiming that the federal government is giving out n500000 grants to youths and the offer will expire at the end of february 2024,0
fruits without seeds should not be consumed because they are dangerous,1
naira traded at n080k per dollar in 1980,0
nigerians rode in locally assembled cars buses and trucks peugeot cars are in kaduna and volkswagen cars are in lagos,1
leyland produced trucksbuses in ibadan and anamco in enugu,1
steyr produced agricultural tractors in bauchi,1
vono in lagos produced car seats,0
isoglass and tsg in ibadan produced windshields,1
ferodo in ibadan produced brake pads and discs,0
dunlop produced tyres in lagos and michelin tyres were produced in port harcourt,1
thermocool and debo were producing freezers and air conditioners used by nigerians,0
clothes produced by the united nigeria textile limited untl in kaduna and chellarams in lagos were made from cotton grown in nigeria,1
lpg gas was stored inside gas cylinders produced at the ngc factory in ibadan,0
cables were produced by the nigerian wire and cable ibadan nocano in kaduna and kablemetal in lagos and port harcourt,1
bata and lennards stores produced shoes that nigerians wore and shoe materials were sourced from nigeria not imported,1
ukraine sends grain to nigeria,1
social media users claim that abuja residents looted the national emergency management agency nema warehouse in abuja,0
an anonymous newspaper in liberia the masses voice alleges that ghanas president nana akufoaddo has complained to the ecowas parliament about his dissatisfaction with president joseph boakais unannounced visit to his country saharaas facebook page further published that allegation,0
nwabalis wife shows off her husband in viral photographs,0
careerng on facebook claims julius berger is recruiting,0
footage of ilorin residents protesting hardship outside the emirs palace,0
charles oputa a nigerian musician shared a cac registration certificate belonging to a fulani vigilante group,0
men need to have sex 21 times monthly to avoid prostate issues,0
an x user posted a video showing people selling beside a railroad alleging that they are immigrants living there due to a lack of housing in toronto,0
facebook user urges farmers to feed charcoal to birds occasionally,1
ibrahim babangida former head of state hinted at a proposed military takeover in nigeria amid the economic hardship in the country,0
google plans to sunset gmail by august 2024,0
a facebook user shared a video and claimed that it showed a warehouse in nigeria containing a hoarded stack of newly printed naira notes in northern nigeria,0
burkina faso military kill fulani insurgents en route to nigeria,0
a nigerian doctor created a new product that normalises blood pressure in several hours to days videos of the claim shared on facebook alleged the doctor urged hypertensive patients to dispose of their medications and embrace the supposed new product,0
a popular social media user and a supporter of the ruling unity party up byron byron alleges that the university of liberia has shifted from the free tuition policy under weah and is charging us7 per credit hour under the new administration,0
simon ekpa leader of ipob shared three images of firearms purportedly seized from police officers after a gunfight,0
american actress kerry washington is married to an igbo man nnamdi asomugha,1
video footage of a plummeting helicopter and an image of a wrecked helicopter linked to herbert wigwes helicopter crash,0
a photo of a goalkeeper with an item suspected of black magic strapped behind his back has gone viral some social media users are alleging the person in question is yahia fofana the ivorian goalkeeper during the afcon final against the super eagles of nigeria,0
popular entertainment blog hip hop ville has reported that after 20 years nigerian rapper mi abaga is just getting his first 1 million views on a single video on youtube,0
a facebook user and a supporter of the ruling national peoples party npp babucarr bahoum has shared images of roads he purports to have been constructed by the barrow government in the gambia,0
an image shows the ivory coast goalkeeper purportedly wearing a charm during the afcon finals,0
a facebook user claimed that dubai is building a moonshaped resort to provide an outer space experience,0
a facebook page shared some images and claimed they were pictures of an attack on nigerians in south africa after the semifinal defeat at the 2023 african cup of nations afcon in cote divoire,0
online platform independent probe has alleged that the government has increased petroleum prices amidst a struggling economy,0
video from herbert wigwes helicopter crash scene,0
an image shows bauchi state governors mansion discreetly constructed amidst poverty in the country,0
different facebook accounts shared posts claiming that selected bank users can make n10000 daily with their phones,0
the british energy giant shell plc is leaving nigeria due to economic hardship,0
ondo state residents in akure took to the streets in jan 2024 to protest the high cost of food items under president bola tinubu as seen here and here,0
the lagos government issued a security alert warning residents to be cautious along the gbagada expressway as a result of the operations of kidnappers on the route,0
kidnappers of ekiti school children were reportedly gunned down by amotekun,0
the national team is giving out 100gb as a gift to celebrate nigerias win,0
viral message on whatsapp claims doctors in lagos said taking panadol with carbonated drinks kills,0
x user shows pictures to depict usman ododo of kogi state bowing to former governor yahaya bello during his inauguration,0
giant m balloons were found in some states in nigeria,0
dark chocolate helps lower blood pressure protect the heart and increase stem cell production,1
the united states supreme court has ruled that vaccinated people with genetically modified mrnas worldwide are products,0
cucumber dissolves kidney stone,0
cucumbers are anticancerous,0
cucumber heals stomach ulcer,1
cucumber regulates blood pressure,1
cucumber relieves headaches,1
cucumber promotes healthy skin,1
numerous social media users claim that the tickets for new buses will last for 12 hours,0
a facebook user claimed that nigerias president bola tinubu and house of representative members confirmed that the ibadan explosion was a terrorist attack,0
an older woman and other family members were arrested by south african police after a nigerian soninlaw paid r95000 lobola bride price with fake money,0
the tourism minister declared no pollution in sierra leone to attract tourists,0
dandelion root can kill 98 of cancer cells within 48 hours it acts as a potent antiinflammatory immunity booster and antioxidant,0
a facebook user claimed that eating plantains and bananas with dark spots can cause cancer he also said bananas or plantains with dark spots indicate a fruit forced to ripen with calcium carbide,0
sugar is more responsible for hypertension in people than salt,0
nana akufoaddo ghanas president allegedly posted on x that nigeria is superior to ghana in aesthetics economy and entertainment,0
the federal environmental protection agency fepa said the countrys weather condition is not harmattan but air pollution,0
the chairman of the presidential tax and fiscal policy reform taiwo oyedele claimed that the 774 local governments in nigeria did not receive up to n50 billion in cumulative revenue in 2022,1
biafra army has intercepted and attacked the nigerian army and carted away their weapons,0
viral tiktok video suggests a 15yearold died in service as a soldier,0
a tiktok user claimed nigerian skitmaker and musician nasiru bolaji popularly known as nasboi is dead,0
a facebook blogger shared 12 images showcasing recent improper refuse disposal in ibadan the capital of oyo state,0
president tinubu condemned bbc over tb joshuas documentary,0
activist martin kollie has accused commissioner general nominee mr wolokolie of academic fraud in a facebook post he said the nominee could not have been accredited by the liberia institute of certified public accountants licpa,0
photos showing men transporting alleged bodies on motorcycles were linked to the latest attack in plateau state of nigeria,0
tvc news nigeria promotes norland international,0
ibadan is the ancient town that became oyo states capital its residents were on the verge of retiring from the days bustling activities when a tragedy struck it was evening past 6 pm on jan 16 2024 when adebimpe folasade just returned to her residence in bodija after closing at work in elebu the tiring schedule wasnt strange as she opened the door to her oneroom selfcontain where she lived alone she dropped her heavy bag on the bed in her usual daily rhythm her body followed suit for 15 minutes before getting up to prepare noodles for dinner at intervals she switched between the kitchen and her bedroom until her meal was ready to satiate her hunger,0
social media users particularly facebook are accusing montserrado county district 11 representative richard nagbe koon of holding an american passport contrary to the liberia law,0
five images were used to depict the poor condition of uga boys secondary school in anambra state,0
last year we saw the acceleration of aigenerated images and how they can be used to mislead people ai generates new images using neural networks rulesbased systems statistical methods and other techniques,0
ivory coast loses four points in afcon over misconduct,0
multiple facebook users claim divine ikubor known as rema is ghanaian,0
ceni president publicly humiliated after announcing fake and rigged results,0
during christmas argentinian footballer lionel messi visited nigerian musician david adeleke better known as davido,0
women in finland protested with bare breasts against men who marry only one wife as the female population soared,0
standing in front of a microwave causes cancer,0
cloves and garlic clean the womb,0
in 2023 diverse waves of misinformation swept across social media notably impacting crucial sectors such as health finance governance education and entertainment,0
the year 2023 saw a shift in power in three west african countries nigeria liberia and sierra leone as expected information disorder upturned the information landscape feeding many citizens falsehood and misleading content,0
one of the top challenges of factchecking crusaders is the inability of factchecking reports to go as viral as false information actors in the information disorder ecosystem tend to push out unverified claims even after such claims have been factchecked,0
while factcheckers and other parties are interested in sanitising the information space and leading campaigns against misinformation disinformation and misinformation some news outlets are still caught in the web of sharing false or misleading reports,0
the nigerian political landscape in 2023 has been marked by controversies particularly due to the power transitions occurring at both the state and federal levels alongside these political shifts there has been a notable surge in the dissemination of false information even at the hands of politicians,0
a facebook user claimed that olusegun mimiko is the only ondo state governor who did not die during his administration,0
a facebook page shares that uba is offering business loans,0
corrupt nigerian politicians bury luxurious jeeps to siphon money,0
some social media users claimed the human papillomavirus hpv vaccine usually recommended for girls aged 9 to 14 years could cause infertility and death in the recipients,0
peter obi the former twoterm governor of anambra state challenged the myth about presidential elections in nigeria being a twohorse race representing the labour party lp and as an underdog he took on big names like bola tinubu of the all progressive congress apc and atiku abubakar of the peoples democratic party pdp where the former emerged victorious at the february 25 poll and at the supreme court in oct 2023,0
false distorted or misinterpreted health information is dangerous to public health because this information influences health decisions and attitudes towards health interventions,0
as fans avidly consume news social media updates and online narratives the lines between reality and fabrication keep blurring also as the digital age continues to reshape our information landscape the symbiotic relationship between celebrity culture and misinformation is becoming increasingly pronounced,0
the 2023 general elections were greeted with widespread misinformation and disinformation to combat the menace the nigeria factcheckers coalition nfc consisting of 12 factchecking entities actively countered the influx of misleading information during the elections,0
a nigerian journalist kemi olunloyo posted on her facebook page that opay was allegedly about to collapse and that people should start withdrawing their money from the scheme,0
nigerian governments are only good at gagging and inflicting pain on their citizens opay kuda piggyvest and the rest have been through everything for nigerians especially during that money crisis when our regular commercial banks are now their problem they dont just like it when we are too comfortable with things,0
the central bank of nigeria has ordered the shutdown of opay kuda and palmpay,0
a message circulating on whatsapp claimed that ecobank was granting a subsidy worth 8000 to clients with the ecobank national government participants of the scheme must provide their knowledge about the bank and answer a few questions about themselves to be considered winners of the financial scheme,0
a broadcast message circulating in whatsapp groups claims that network providers bank transfers and all relevant ict units would be halted during the 2023 presidential and governorship election,0
in 2023 portugal international and alnassr forward christiano ronaldo moved to the middle east amidst controversial circumstances with his former club manchester united the ninth edition of the womens world cup also took place in the middle of the year among other significant sports events,0
lateef adedimeji bags a doctorate from an international university,0
in feb 2023 a statement purported to have come from the apex bank circulated on social media announcing the reissue and recirculation of the old n500 and n1000 notes till may 1 2023,0
amid complaints about the high cost of taxation for travellers using the lungi international airport a report had gone viral claiming that the sierra leone government added 165 extra taxes for passengers travelling by air into the country this elicited more groanings from residents particularly members of the hospitality association who raised concerns about how this could adversely affect their industry,0
a member of the new patriotic party nana akomea claimed that ghanas economic growth rate was the highest in africa between 2017 and 2019 he said the country would have been in a better economic situation than it is experiencing currently but had been adversely affected by covid19,0
in 2023 former president muhammadu buhari had blamed covid19 majorly for the rising inflation rate in the country he also said other countries experienced a similar situation,0
president bola tinubu claimed that lagos state is the fifth largest economy in africa,0
in a related development current minister of aviation and aerospace development festus keyamo alleged nigeria had the highest inflation rate under the obasanjoatiku administration not under former president muhammadu buhari,0
ahead of president bola tinubus ceremony in may 2023 a whatsapp message went viral claiming the president was dolling out n20000 to nigerians to thank them for voting for him,0
months after president tinubus inauguration the screenshot of a news report claiming that he had reduced the monthly allowance received by corp members in the country from n33000 during the previous administration in 2020 to n25000 went viral,0
igbotimesmagazine shared an article alleging that president bola tinubu had ordered the suspension of all courts in charge of the presidential election petition tribunal pept over fear of his disqualification,0
the 25second video showed president tinubu saying we are planning to abolish the usage of naira and start using dollars,0
death hoaxes although now common due to social media are not a new phenomenon a death hoax is a deliberate report of a persons demise which is later discovered to be false while these are done by random people for different reasons in some cases the said victim might intentionally spread the claim,0
a viral whatsapp message states that orange mobile network sierra leone is rolling out free megabytes to customers the statement added that customers with old orange sim cards are entitled to 50gb if they click on the link in the post,0
viral photos depict variations of malta guinness nonalcoholic drink pack alleging one is fake and a police invasion of an illegal guinness factory at the trade fair in lagos state,0
a facebook user claimed that mobile network subscribers in nigeria can send stop to the number 2442 to stop unsolicited messages,1
multivitamins are not beneficial,1
oyeekiti now enjoys an uninterrupted power supply,0
it student who cleared the debts of mtn subscribers has been arrested,0
male organs stolen in abuja and lokoja were sold in dollars as meat,0
the obafemi awolowo university will be embarking on an enforced break as it is to host the west african university games waug this year,0
a facebook user wrote that boiling scent leaves and salt could be used to treat fibroids vaginal odour and menstrual pains,0
opay piggyvest and palmpay are part of the financial institution to be removed from fund transfer channels,0
a facebook user martin kollie alleged on his official facebook page that the deputy minister for technical services at the ministry of information cultural affairs and tourism micat david kolleh looted public assets in his office after realising the incumbent george weah had lost,0
faan bans ghanamustgo bags,0
adekunle gold was a football teammate of mbappes,0
presidentelect joseph boakai has vowed to tackle corruption in his administration this message has gone viral on social media chatrooms and was on the gnn news website,0
